Record_ID,Date,Production_Line,Product,Shift,Operator_ID,Machine_ID,Units_Produced,Defects,Rework_Units,Scrap_Units,Downtime_Hours,Root_Cause,Cost_of_Poor_Quality,Good_Units,Defect_Rate,First_Pass_Yield,Scrap_Rate,Rework_Rate
QR01500,2025-08-02,Line A,Device Delta,Night,OP029,M-102,268,10,4,6,1.54,Assembly,3722.7,258,0.03731343283582089,0.9626865671641791,0.022388059701492536,0.014925373134328358
QR01501,2025-12-13,Line D,Device Alpha,Morning,OP026,M-103,186,7,2,5,1.07,Material,4164.45,179,0.03763440860215054,0.9623655913978495,0.026881720430107527,0.010752688172043012
QR01502,2025-05-05,Line B,Device Delta,Night,OP026,M-101,156,7,2,5,0.81,Packaging,1752.32,149,0.04487179487179487,0.9551282051282052,0.03205128205128205,0.01282051282051282
QR01503,2025-02-04,Line D,Device Delta,Morning,OP029,M-106,127,9,1,8,2.71,Material,6224.21,118,0.07086614173228346,0.9291338582677166,0.06299212598425197,0.007874015748031496
QR01504,2025-01-03,Line C,Device Gamma,Morning,OP020,M-102,129,4,2,2,0.09,Material,1727.8,125,0.031007751937984496,0.9689922480620154,0.015503875968992248,0.015503875968992248
QR01505,2025-10-06,Line A,Device Gamma,Evening,OP011,M-101,245,5,1,4,0.62,Material,3155.05,240,0.02040816326530612,0.9795918367346939,0.0163265306122449,0.004081632653061225
QR01506,2025-03-19,Line C,Device Beta,Evening,OP023,M-103,152,4,1,3,5.62,Electrical,2728.48,148,0.02631578947368421,0.9736842105263158,0.019736842105263157,0.006578947368421052
QR01507,2025-12-02,Line D,Device Alpha,Evening,OP020,M-104,187,9,3,6,5.2,Packaging,2008.98,178,0.0481283422459893,0.9518716577540107,0.03208556149732621,0.016042780748663103
QR01508,2025-08-01,Line B,Device Delta,Evening,OP021,M-106,193,10,4,6,3.9,Calibration,4563.45,183,0.05181347150259067,0.9481865284974094,0.031088082901554404,0.02072538860103627
QR01509,2025-10-31,Line A,Device Gamma,Evening,OP021,M-106,98,2,1,1,1.92,Process,755.51,96,0.02040816326530612,0.9795918367346939,0.01020408163265306,0.01020408163265306
QR01510,2025-01-14,Line D,Device Beta,Night,OP026,M-104,222,13,5,8,1.46,Packaging,2727.93,209,0.05855855855855856,0.9414414414414415,0.036036036036036036,0.02252252252252252
QR01511,2025-08-06,Line B,Device Alpha,Night,OP022,M-106,267,5,1,4,0.92,Calibration,2829.08,262,0.018726591760299626,0.9812734082397003,0.0149812734082397,0.003745318352059925
QR01512,2025-06-18,Line D,Device Beta,Morning,OP015,M-102,232,12,5,7,3.46,Packaging,2808.64,220,0.05172413793103448,0.9482758620689655,0.03017241379310345,0.021551724137931036
QR01513,2025-03-30,Line B,Device Alpha,Morning,OP010,M-103,154,8,1,7,1.31,Process,4282.18,146,0.05194805194805195,0.948051948051948,0.045454545454545456,0.006493506493506494
QR01514,2025-12-09,Line D,Device Delta,Evening,OP019,M-104,125,9,4,5,6.06,Process,3470.14,116,0.072,0.928,0.04,0.032
QR01515,2025-09-03,Line D,Device Beta,Morning,OP019,M-101,124,8,1,7,4.37,Material,5501.52,116,0.06451612903225806,0.9354838709677419,0.056451612903225805,0.008064516129032258
QR01516,2025-11-16,Line C,Device Gamma,Night,OP005,M-106,180,2,0,2,1.19,Assembly,1040.0,178,0.011111111111111112,0.9888888888888889,0.011111111111111112,0.0
QR01517,2025-07-23,Line B,Device Alpha,Morning,OP016,M-101,160,6,1,5,1.32,Electrical,4363.93,154,0.0375,0.9625,0.03125,0.00625
QR01518,2025-02-21,Line D,Device Alpha,Morning,OP015,M-102,253,11,2,9,0.28,Material,7211.61,242,0.043478260869565216,0.9565217391304348,0.03557312252964427,0.007905138339920948
QR01519,2025-10-17,Line A,Device Gamma,Night,OP007,M-104,107,1,0,1,0.42,Process,590.0,106,0.009345794392523364,0.9906542056074766,0.009345794392523364,0.0
QR01520,2025-09-01,Line A,Device Alpha,Morning,OP026,M-105,159,4,1,3,1.71,Material,2455.33,155,0.025157232704402517,0.9748427672955975,0.018867924528301886,0.006289308176100629
QR01521,2025-05-09,Line A,Device Delta,Morning,OP007,M-103,256,7,1,6,0.07,Assembly,3303.88,249,0.02734375,0.97265625,0.0234375,0.00390625
QR01522,2025-02-22,Line A,Device Delta,Morning,OP007,M-101,118,4,1,3,2.34,Material,2482.57,114,0.03389830508474576,0.9661016949152542,0.025423728813559324,0.00847457627118644
QR01523,2025-08-07,Line A,Device Beta,Evening,OP016,M-105,131,6,2,4,1.96,Process,2551.0,125,0.04580152671755725,0.9541984732824428,0.030534351145038167,0.015267175572519083
QR01524,2025-07-02,Line A,Device Gamma,Evening,OP026,M-103,175,5,2,3,1.09,Calibration,2494.65,170,0.02857142857142857,0.9714285714285714,0.017142857142857144,0.011428571428571429
QR01525,2025-03-15,Line B,Device Alpha,Morning,OP016,M-102,194,7,1,6,1.68,Process,3635.47,187,0.03608247422680412,0.9639175257731959,0.030927835051546393,0.005154639175257732
QR01526,2025-04-05,Line D,Device Beta,Evening,OP015,M-106,98,6,1,5,1.3,Assembly,2726.2,92,0.061224489795918366,0.9387755102040817,0.05102040816326531,0.01020408163265306
QR01527,2025-07-20,Line D,Device Gamma,Morning,OP001,M-106,216,8,1,7,2.07,Assembly,3802.63,208,0.037037037037037035,0.9629629629629629,0.032407407407407406,0.004629629629629629
QR01528,2025-08-17,Line C,Device Gamma,Morning,OP013,M-106,168,1,0,1,1.42,Packaging,260.0,167,0.005952380952380952,0.9940476190476191,0.005952380952380952,0.0
QR01529,2025-01-23,Line B,Device Alpha,Morning,OP022,M-102,159,4,1,3,1.13,Calibration,2248.15,155,0.025157232704402517,0.9748427672955975,0.018867924528301886,0.006289308176100629
QR01530,2025-12-16,Line D,Device Alpha,Morning,OP017,M-103,197,10,2,8,0.71,Assembly,4585.59,187,0.050761421319796954,0.949238578680203,0.04060913705583756,0.01015228426395939
QR01531,2025-03-08,Line C,Device Delta,Morning,OP007,M-101,210,7,1,6,2.87,Process,3637.84,203,0.03333333333333333,0.9666666666666667,0.02857142857142857,0.004761904761904762
QR01532,2025-10-23,Line C,Device Alpha,Morning,OP021,M-104,237,5,1,4,1.48,Material,3272.39,232,0.02109704641350211,0.9789029535864979,0.016877637130801686,0.004219409282700422
QR01533,2025-06-12,Line D,Device Beta,Morning,OP027,M-102,161,7,2,5,2.82,Packaging,1593.52,154,0.043478260869565216,0.9565217391304348,0.031055900621118012,0.012422360248447204
QR01534,2025-01-19,Line B,Device Gamma,Evening,OP026,M-101,224,8,1,7,1.43,Packaging,1928.66,216,0.03571428571428571,0.9642857142857143,0.03125,0.004464285714285714
QR01535,2025-07-31,Line D,Device Delta,Evening,OP012,M-106,90,5,2,3,1.02,Electrical,2766.81,85,0.05555555555555555,0.9444444444444444,0.03333333333333333,0.022222222222222223
QR01536,2025-12-12,Line B,Device Gamma,Evening,OP017,M-102,199,3,1,2,1.49,Packaging,628.82,196,0.01507537688442211,0.9849246231155779,0.010050251256281407,0.005025125628140704
QR01537,2025-12-03,Line A,Device Beta,Morning,OP014,M-102,202,8,3,5,1.72,Process,3595.05,194,0.039603960396039604,0.9603960396039604,0.024752475247524754,0.01485148514851485
QR01538,2025-01-12,Line A,Device Beta,Evening,OP024,M-104,111,4,1,3,1.84,Calibration,2159.51,107,0.036036036036036036,0.963963963963964,0.02702702702702703,0.009009009009009009
QR01539,2025-12-15,Line A,Device Delta,Evening,OP004,M-104,198,4,2,2,3.44,Electrical,1901.18,194,0.020202020202020204,0.9797979797979798,0.010101010101010102,0.010101010101010102
QR01540,2025-09-18,Line C,Device Beta,Night,OP004,M-102,174,8,3,5,1.63,Packaging,1912.98,166,0.04597701149425287,0.9540229885057471,0.028735632183908046,0.017241379310344827
QR01541,2025-10-08,Line B,Device Beta,Morning,OP007,M-106,218,8,2,6,0.57,Material,5010.63,210,0.03669724770642202,0.963302752293578,0.027522935779816515,0.009174311926605505
QR01542,2025-04-15,Line A,Device Delta,Morning,OP020,M-101,277,11,3,8,0.89,Electrical,7418.23,266,0.039711191335740074,0.9602888086642599,0.02888086642599278,0.010830324909747292
QR01543,2025-12-03,Line B,Device Gamma,Night,OP001,M-105,110,5,1,4,5.8,Assembly,2209.07,105,0.045454545454545456,0.9545454545454546,0.03636363636363636,0.00909090909090909
QR01544,2025-03-05,Line A,Device Gamma,Night,OP023,M-102,90,2,1,1,2.23,Assembly,699.56,88,0.022222222222222223,0.9777777777777777,0.011111111111111112,0.011111111111111112
QR01545,2025-09-22,Line B,Device Alpha,Night,OP001,M-104,153,4,2,2,3.22,Packaging,779.84,149,0.026143790849673203,0.9738562091503268,0.013071895424836602,0.013071895424836602
QR01546,2025-08-17,Line C,Device Beta,Evening,OP004,M-101,242,9,4,5,1.64,Packaging,1738.49,233,0.0371900826446281,0.9628099173553719,0.02066115702479339,0.01652892561983471
QR01547,2025-11-11,Line B,Device Alpha,Evening,OP013,M-101,120,5,1,4,1.03,Assembly,2208.42,115,0.041666666666666664,0.9583333333333334,0.03333333333333333,0.008333333333333333
QR01548,2025-12-04,Line B,Device Beta,Morning,OP009,M-106,204,8,2,6,0.75,Process,3917.96,196,0.0392156862745098,0.9607843137254902,0.029411764705882353,0.00980392156862745
QR01549,2025-08-17,Line B,Device Alpha,Evening,OP023,M-102,123,6,1,5,1.88,Calibration,3560.75,117,0.04878048780487805,0.9512195121951219,0.04065040650406504,0.008130081300813009
QR01550,2025-04-27,Line B,Device Alpha,Morning,OP014,M-104,202,6,1,5,2.14,Packaging,1514.11,196,0.0297029702970297,0.9702970297029703,0.024752475247524754,0.0049504950495049506
QR01551,2025-11-01,Line B,Device Delta,Morning,OP014,M-102,193,9,1,8,2.71,Process,4867.72,184,0.046632124352331605,0.9533678756476683,0.04145077720207254,0.0051813471502590676
QR01552,2025-08-23,Line B,Device Gamma,Morning,OP007,M-101,180,6,2,4,7.82,Packaging,1399.51,174,0.03333333333333333,0.9666666666666667,0.022222222222222223,0.011111111111111112
QR01553,2025-06-18,Line C,Device Beta,Evening,OP003,M-102,101,4,1,3,0.72,Process,1896.93,97,0.039603960396039604,0.9603960396039604,0.0297029702970297,0.009900990099009901
QR01554,2025-09-03,Line A,Device Gamma,Evening,OP029,M-105,209,3,1,2,0.23,Electrical,1903.03,206,0.014354066985645933,0.9856459330143541,0.009569377990430622,0.004784688995215311
QR01555,2025-06-14,Line D,Device Alpha,Evening,OP009,M-104,137,6,1,5,1.03,Process,3041.82,131,0.043795620437956206,0.9562043795620438,0.0364963503649635,0.0072992700729927005
QR01556,2025-10-30,Line C,Device Gamma,Evening,OP003,M-103,274,1,0,1,2.19,Material,760.0,273,0.0036496350364963502,0.9963503649635036,0.0036496350364963502,0.0
QR01557,2025-10-19,Line B,Device Delta,Morning,OP020,M-106,180,6,3,3,0.84,Calibration,2476.34,174,0.03333333333333333,0.9666666666666667,0.016666666666666666,0.016666666666666666
QR01558,2025-09-13,Line B,Device Gamma,Morning,OP006,M-102,104,3,0,3,2.35,Packaging,780.0,101,0.028846153846153848,0.9711538461538461,0.028846153846153848,0.0
QR01559,2025-05-01,Line A,Device Beta,Night,OP024,M-101,221,5,2,3,1.67,Calibration,2408.02,216,0.02262443438914027,0.9773755656108597,0.013574660633484163,0.00904977375565611
QR01560,2025-09-28,Line D,Device Beta,Night,OP014,M-102,188,10,2,8,2.52,Assembly,4510.6,178,0.05319148936170213,0.9468085106382979,0.0425531914893617,0.010638297872340425
QR01561,2025-07-28,Line A,Device Delta,Morning,OP016,M-103,160,7,2,5,1.41,Calibration,3735.1,153,0.04375,0.95625,0.03125,0.0125
QR01562,2025-02-02,Line D,Device Alpha,Night,OP018,M-105,179,9,2,7,0.01,Packaging,2167.25,170,0.05027932960893855,0.9497206703910615,0.03910614525139665,0.0111731843575419
QR01563,2025-03-20,Line C,Device Gamma,Morning,OP004,M-104,264,3,1,2,1.56,Material,1644.48,261,0.011363636363636364,0.9886363636363636,0.007575757575757576,0.003787878787878788
QR01564,2025-12-19,Line A,Device Alpha,Evening,OP008,M-101,173,5,1,4,1.35,Assembly,2272.69,168,0.028901734104046242,0.9710982658959537,0.023121387283236993,0.005780346820809248
QR01565,2025-01-26,Line B,Device Gamma,Morning,OP001,M-103,210,6,2,4,4.21,Process,2804.8,204,0.02857142857142857,0.9714285714285714,0.01904761904761905,0.009523809523809525
QR01566,2025-07-25,Line A,Device Beta,Morning,OP015,M-106,92,2,1,1,2.01,Material,881.71,90,0.021739130434782608,0.9782608695652174,0.010869565217391304,0.010869565217391304
QR01567,2025-12-04,Line C,Device Beta,Evening,OP017,M-102,226,5,2,3,1.94,Electrical,2989.7,221,0.022123893805309734,0.9778761061946902,0.01327433628318584,0.008849557522123894
QR01568,2025-08-18,Line C,Device Alpha,Evening,OP026,M-104,96,1,0,1,1.04,Process,590.0,95,0.010416666666666666,0.9895833333333334,0.010416666666666666,0.0
QR01569,2025-03-28,Line C,Device Alpha,Morning,OP014,M-104,278,4,1,3,2.09,Calibration,2237.06,274,0.014388489208633094,0.9856115107913669,0.01079136690647482,0.0035971223021582736
QR01570,2025-05-17,Line C,Device Beta,Morning,OP012,M-102,280,7,3,4,0.38,Assembly,2382.88,273,0.025,0.975,0.014285714285714285,0.010714285714285714
QR01571,2025-04-07,Line C,Device Alpha,Morning,OP006,M-104,197,2,1,1,0.53,Process,732.99,195,0.01015228426395939,0.9898477157360406,0.005076142131979695,0.005076142131979695
QR01572,2025-01-19,Line B,Device Alpha,Morning,OP015,M-104,137,4,2,2,3.04,Calibration,1734.77,133,0.029197080291970802,0.9708029197080292,0.014598540145985401,0.014598540145985401
QR01573,2025-07-20,Line B,Device Delta,Morning,OP022,M-105,278,13,6,7,1.79,Material,5988.17,265,0.046762589928057555,0.9532374100719424,0.025179856115107913,0.02158273381294964
QR01574,2025-08-30,Line D,Device Alpha,Evening,OP005,M-105,201,8,2,6,7.08,Process,3989.79,193,0.03980099502487562,0.9601990049751243,0.029850746268656716,0.009950248756218905
QR01575,2025-10-26,Line A,Device Alpha,Night,OP020,M-102,270,8,2,6,1.66,Calibration,4263.22,262,0.02962962962962963,0.9703703703703703,0.022222222222222223,0.007407407407407408
QR01576,2025-04-16,Line B,Device Gamma,Morning,OP001,M-106,207,7,2,5,1.26,Assembly,3043.1,200,0.033816425120772944,0.966183574879227,0.024154589371980676,0.00966183574879227
QR01577,2025-10-24,Line B,Device Gamma,Night,OP007,M-102,208,7,3,4,3.81,Electrical,3884.38,201,0.03365384615384615,0.9663461538461539,0.019230769230769232,0.014423076923076924
QR01578,2025-07-29,Line C,Device Delta,Evening,OP028,M-103,241,4,1,3,0.42,Process,1887.4,237,0.016597510373443983,0.983402489626556,0.012448132780082987,0.004149377593360996
QR01579,2025-12-05,Line C,Device Beta,Evening,OP008,M-105,162,3,1,2,1.22,Material,1689.56,159,0.018518518518518517,0.9814814814814815,0.012345679012345678,0.006172839506172839
QR01580,2025-05-30,Line C,Device Beta,Night,OP003,M-106,220,4,2,2,2.68,Process,1628.58,216,0.01818181818181818,0.9818181818181818,0.00909090909090909,0.00909090909090909
QR01581,2025-10-25,Line A,Device Delta,Evening,OP030,M-106,188,7,2,5,0.97,Electrical,4530.8,181,0.03723404255319149,0.9627659574468085,0.026595744680851064,0.010638297872340425
QR01582,2025-06-07,Line C,Device Delta,Morning,OP028,M-105,165,3,1,2,2.6,Electrical,1879.36,162,0.01818181818181818,0.9818181818181818,0.012121212121212121,0.006060606060606061
QR01583,2025-01-13,Line C,Device Delta,Morning,OP023,M-101,151,5,1,4,0.9,Calibration,2815.31,146,0.033112582781456956,0.9668874172185431,0.026490066225165563,0.006622516556291391
QR01584,2025-05-23,Line B,Device Delta,Morning,OP001,M-104,234,9,3,6,0.87,Process,4058.76,225,0.038461538461538464,0.9615384615384616,0.02564102564102564,0.01282051282051282
QR01585,2025-08-10,Line B,Device Delta,Evening,OP017,M-102,185,9,3,6,3.25,Process,4046.38,176,0.04864864864864865,0.9513513513513514,0.032432432432432434,0.016216216216216217
QR01586,2025-07-27,Line D,Device Gamma,Morning,OP003,M-105,104,6,1,5,1.23,Assembly,2690.85,98,0.057692307692307696,0.9423076923076923,0.04807692307692308,0.009615384615384616
QR01587,2025-01-26,Line B,Device Gamma,Evening,OP016,M-105,178,4,1,3,4.78,Calibration,2191.7,174,0.02247191011235955,0.9775280898876404,0.016853932584269662,0.0056179775280898875
QR01588,2025-01-14,Line B,Device Beta,Morning,OP020,M-101,227,12,5,7,3.16,Assembly,4808.45,215,0.05286343612334802,0.947136563876652,0.030837004405286344,0.022026431718061675
QR01589,2025-05-13,Line B,Device Beta,Evening,OP021,M-104,148,5,1,4,2.83,Assembly,2255.44,143,0.033783783783783786,0.9662162162162162,0.02702702702702703,0.006756756756756757
QR01590,2025-01-05,Line B,Device Delta,Night,OP009,M-104,187,8,3,5,4.47,Packaging,1581.74,179,0.0427807486631016,0.9572192513368984,0.026737967914438502,0.016042780748663103
QR01591,2025-12-31,Line D,Device Beta,Evening,OP009,M-101,151,8,1,7,0.39,Calibration,4864.27,143,0.052980132450331126,0.9470198675496688,0.046357615894039736,0.006622516556291391
QR01592,2025-10-06,Line A,Device Alpha,Morning,OP020,M-103,162,4,2,2,2.1,Material,1891.92,158,0.024691358024691357,0.9753086419753086,0.012345679012345678,0.012345679012345678
QR01593,2025-11-12,Line D,Device Delta,Evening,OP003,M-104,206,14,4,10,1.95,Calibration,7440.96,192,0.06796116504854369,0.9320388349514563,0.04854368932038835,0.019417475728155338
QR01594,2025-04-13,Line C,Device Alpha,Morning,OP030,M-102,247,3,1,2,0.87,Electrical,1882.55,244,0.012145748987854251,0.9878542510121457,0.008097165991902834,0.004048582995951417
QR01595,2025-04-07,Line C,Device Delta,Night,OP029,M-106,180,5,2,3,1.42,Assembly,1927.43,175,0.027777777777777776,0.9722222222222222,0.016666666666666666,0.011111111111111112
QR01596,2025-01-16,Line B,Device Gamma,Morning,OP005,M-103,202,6,1,5,4.12,Electrical,4316.94,196,0.0297029702970297,0.9702970297029703,0.024752475247524754,0.0049504950495049506
QR01597,2025-03-09,Line D,Device Beta,Evening,OP029,M-103,226,12,2,10,5.52,Material,7835.45,214,0.05309734513274336,0.9469026548672567,0.04424778761061947,0.008849557522123894
QR01598,2025-04-30,Line B,Device Alpha,Evening,OP003,M-101,237,12,4,8,3.58,Packaging,2705.81,225,0.05063291139240506,0.9493670886075949,0.03375527426160337,0.016877637130801686
QR01599,2025-12-02,Line D,Device Beta,Evening,OP018,M-105,266,14,5,9,6.48,Assembly,5425.12,252,0.05263157894736842,0.9473684210526315,0.03383458646616541,0.018796992481203006
QR01600,2025-05-05,Line A,Device Alpha,Morning,OP010,M-105,200,3,1,2,1.16,Assembly,1164.2,197,0.015,0.985,0.01,0.005
QR01601,2025-09-03,Line C,Device Delta,Morning,OP010,M-103,159,3,1,2,1.64,Calibration,1562.62,156,0.018867924528301886,0.9811320754716981,0.012578616352201259,0.006289308176100629
QR01602,2025-06-12,Line B,Device Delta,Night,OP001,M-102,257,10,1,9,1.41,Calibration,6317.12,247,0.038910505836575876,0.9610894941634242,0.03501945525291829,0.0038910505836575876
QR01603,2025-03-20,Line B,Device Gamma,Evening,OP013,M-101,231,10,4,6,1.16,Assembly,3903.63,221,0.04329004329004329,0.9567099567099567,0.025974025974025976,0.017316017316017316
QR01604,2025-08-30,Line C,Device Beta,Morning,OP013,M-104,256,8,3,5,4.17,Material,4128.38,248,0.03125,0.96875,0.01953125,0.01171875
QR01605,2025-10-05,Line B,Device Gamma,Morning,OP014,M-103,97,3,1,2,2.17,Electrical,1913.79,94,0.030927835051546393,0.9690721649484536,0.020618556701030927,0.010309278350515464
QR01606,2025-10-08,Line B,Device Gamma,Morning,OP030,M-105,100,3,1,2,1.43,Assembly,1175.43,97,0.03,0.97,0.02,0.01
QR01607,2025-05-03,Line A,Device Alpha,Evening,OP013,M-104,265,10,3,7,1.29,Material,6015.92,255,0.03773584905660377,0.9622641509433962,0.026415094339622643,0.011320754716981131
QR01608,2025-02-16,Line D,Device Gamma,Morning,OP024,M-102,252,10,2,8,0.71,Material,6378.07,242,0.03968253968253968,0.9603174603174603,0.031746031746031744,0.007936507936507936
QR01609,2025-08-03,Line A,Device Gamma,Evening,OP024,M-105,149,3,1,2,2.72,Electrical,1779.69,146,0.020134228187919462,0.9798657718120806,0.013422818791946308,0.006711409395973154
QR01610,2025-06-10,Line B,Device Alpha,Night,OP030,M-101,233,9,2,7,0.58,Material,5672.53,224,0.03862660944206009,0.9613733905579399,0.030042918454935622,0.008583690987124463
QR01611,2025-03-05,Line A,Device Gamma,Night,OP022,M-101,95,1,0,1,2.26,Assembly,520.0,94,0.010526315789473684,0.9894736842105263,0.010526315789473684,0.0
QR01612,2025-08-28,Line A,Device Delta,Morning,OP024,M-105,142,5,2,3,1.16,Packaging,1078.73,137,0.035211267605633804,0.9647887323943662,0.02112676056338028,0.014084507042253521
